time,valence,arousal,videoID,start_time,end_time,P_id,probe
1755152358275.6667,4.91,5.18,7.0,1755152356093.0,1755152361093.0,33,1
1755152364279.0,4.47,5.4,7.0,1755152361094.0,1755152366094.0,33,1
1755152369967.5,4.2,5.665,7.0,1755152366095.0,1755152371095.0,33,1
1755152374471.0,3.93,5.9350000000000005,7.0,1755152371096.0,1755152376096.0,33,0
1755152374471.0,3.93,5.9350000000000005,7.0,1755152371096.0,1755152376096.0,33,0
1755152384246.3333,3.7566666666666664,5.71,7.0,1755152381098.0,1755152386098.0,33,1
1755152387672.0,3.535,5.27,7.0,1755152386099.0,1755152391099.0,33,1
1755152395068.0,3.4,5.53,7.0,1755152391100.0,1755152396100.0,33,1
1755152398807.0,3.31,5.98,7.0,1755152396101.0,1755152401101.0,33,0
1755152405389.0,3.13,6.33,7.0,1755152401102.0,1755152406102.0,33,0
1755152410893.0,3.13,6.6,7.0,1755152406103.0,1755152411103.0,33,0
1755152412495.0,2.78,6.419999999999999,7.0,1755152411104.0,1755152416104.0,33,0
1755152416548.25,2.6,7.0,7.0,1755152416105.0,1755152421105.0,33,0
1755152424009.0,2.7350000000000003,7.67,7.0,1755152421106.0,1755152426106.0,33,0
1755152430493.0,2.87,7.93,7.0,1755152426107.0,1755152431107.0,33,0
1755152432365.0,3.13,7.93,7.0,1755152431108.0,1755152436108.0,33,0
1755152439567.6667,3.22,8.2,7.0,1755152436109.0,1755152441109.0,33,0
1755152443313.25,2.8024999999999998,8.5325,7.0,1755152441110.0,1755152446110.0,33,0
1755152443313.25,2.8024999999999998,8.5325,7.0,1755152441110.0,1755152446110.0,33,0
1755152453191.0,2.9739999999999993,8.306000000000001,7.0,1755152451112.0,1755152456112.0,33,0
1755152459171.1428,2.5614285714285714,7.438571428571429,7.0,1755152456113.0,1755152461113.0,33,0
1755152463078.3333,1.8,7.043333333333333,7.0,1755152461114.0,1755152466114.0,33,0
1755152468306.6,1.638,7.026000000000001,7.0,1755152466115.0,1755152471115.0,33,0
1755152472490.6,1.746,7.719999999999999,7.0,1755152471116.0,1755152476116.0,33,0
1755152479902.0,2.07,8.2,7.0,1755152476117.0,1755152481117.0,33,0
1755152479902.0,2.07,8.2,7.0,1755152476117.0,1755152481117.0,33,0
1755152487259.3333,2.42,8.38,7.0,1755152486119.0,1755152491119.0,33,0
1755152487259.3333,2.42,8.38,7.0,1755152486119.0,1755152491119.0,33,0
1755152497775.0,2.87,8.47,7.0,1755152496121.0,1755152501121.0,33,0
1755152497775.0,2.87,8.47,7.0,1755152496121.0,1755152501121.0,33,0
1755152506942.0,3.0,8.73,7.0,1755152506123.0,1755152511123.0,33,0
1755152506942.0,3.0,8.73,7.0,1755152506123.0,1755152511123.0,33,0
1755152506942.0,3.0,8.73,7.0,1755152506123.0,1755152511123.0,33,0
1755152506942.0,3.0,8.73,7.0,1755152506123.0,1755152511123.0,33,0
1755152506942.0,3.0,8.73,7.0,1755152506123.0,1755152511123.0,33,0
1755152506942.0,3.0,8.73,7.0,1755152506123.0,1755152511123.0,33,0
1755152539687.0,3.13,8.47,7.0,1755152536129.0,1755152541129.0,33,0
1755152542693.3333,3.043333333333333,8.91,7.0,1755152541130.0,1755152546130.0,33,0
1755152549402.6667,2.5100000000000002,8.82,7.0,1755152546131.0,1755152551131.0,33,0
