time,valence,arousal,videoID,start_time,end_time,P_id,probe
1754467096398.0,5.0,5.0,3.0,1754467096398.0,1754467101398.0,20,1
1754467096398.0,5.0,5.0,3.0,1754467096398.0,1754467101398.0,20,1
1754467096398.0,5.0,5.0,3.0,1754467096398.0,1754467101398.0,20,1
1754467096398.0,5.0,5.0,3.0,1754467096398.0,1754467101398.0,20,1
1754467096398.0,5.0,5.0,3.0,1754467096398.0,1754467101398.0,20,1
1754467096398.0,5.0,5.0,3.0,1754467096398.0,1754467101398.0,20,1
1754467096398.0,5.0,5.0,3.0,1754467096398.0,1754467101398.0,20,1
1754467096398.0,5.0,5.0,3.0,1754467096398.0,1754467101398.0,20,1
1754467096398.0,5.0,5.0,3.0,1754467096398.0,1754467101398.0,20,1
1754467144007.0,5.0,4.6,3.0,1754467141407.0,1754467146407.0,20,1
1754467144007.0,5.0,4.6,3.0,1754467141407.0,1754467146407.0,20,1
1754467154563.0,5.0,4.2,3.0,1754467151409.0,1754467156409.0,20,1
1754467154563.0,5.0,4.2,3.0,1754467151409.0,1754467156409.0,20,1
1754467154563.0,5.0,4.2,3.0,1754467151409.0,1754467156409.0,20,1
1754467154563.0,5.0,4.2,3.0,1754467151409.0,1754467156409.0,20,1
1754467154563.0,5.0,4.2,3.0,1754467151409.0,1754467156409.0,20,1
1754467154563.0,5.0,4.2,3.0,1754467151409.0,1754467156409.0,20,1
1754467154563.0,5.0,4.2,3.0,1754467151409.0,1754467156409.0,20,1
1754467190243.8,4.838,3.6660000000000004,3.0,1754467186416.0,1754467191416.0,20,1
1754467191847.0,5.0,3.13,3.0,1754467191417.0,1754467196417.0,20,1
1754467191847.0,5.0,3.13,3.0,1754467191417.0,1754467196417.0,20,1
1754467191847.0,5.0,3.13,3.0,1754467191417.0,1754467196417.0,20,1
1754467191847.0,5.0,3.13,3.0,1754467191417.0,1754467196417.0,20,1
