time,valence,arousal,videoID,start_time,end_time,P_id,probe
1755191272032.5,5.0,5.135,8.0,1755191269581.0,1755191274581.0,40,0
1755191276405.2,5.672399999999999,7.740799999999999,8.0,1755191274582.0,1755191279582.0,40,0
1755191276405.2,5.672399999999999,7.740799999999999,8.0,1755191274582.0,1755191279582.0,40,0
1755191287479.6667,7.669999999999999,7.666666666666667,8.0,1755191284584.0,1755191289584.0,40,0
1755191287479.6667,7.669999999999999,7.666666666666667,8.0,1755191284584.0,1755191289584.0,40,0
1755191295202.6667,7.669999999999999,7.933333333333333,8.0,1755191294586.0,1755191299586.0,40,0
1755191302560.818,6.424545454545454,4.911212121212121,8.0,1755191299587.0,1755191304587.0,40,0
1755191305247.7,3.8,1.9080000000000001,8.0,1755191304588.0,1755191309588.0,40,1
1755191305247.7,3.8,1.9080000000000001,8.0,1755191304588.0,1755191309588.0,40,1
1755191319339.0,3.67,1.53,8.0,1755191314590.0,1755191319590.0,40,1
1755191322123.423,5.349615384615385,3.3092307692307688,8.0,1755191319591.0,1755191324591.0,40,1
1755191327344.5,7.93,2.8216666666666668,8.0,1755191324592.0,1755191329592.0,40,0
1755191327344.5,7.93,2.8216666666666668,8.0,1755191324592.0,1755191329592.0,40,0
1755191327344.5,7.93,2.8216666666666668,8.0,1755191324592.0,1755191329592.0,40,0
1755191343836.818,7.9300000000000015,4.2,8.0,1755191339595.0,1755191344595.0,40,0
1755191345524.7,7.9300000000000015,7.0,8.0,1755191344596.0,1755191349596.0,40,0
1755191350274.6667,7.93,7.666666666666667,8.0,1755191349597.0,1755191354597.0,40,0
1755191350274.6667,7.93,7.666666666666667,8.0,1755191349597.0,1755191354597.0,40,0
1755191364243.0,7.93,7.67,8.0,1755191359599.0,1755191364599.0,40,0
1755191366959.7144,7.855714285714286,8.58,8.0,1755191364600.0,1755191369600.0,40,0
1755191373043.0,7.670000000000001,8.124285714285715,8.0,1755191369601.0,1755191374601.0,40,0
1755191375316.6667,7.669999999999999,7.933333333333333,8.0,1755191374602.0,1755191379602.0,40,0
1755191375316.6667,7.669999999999999,7.933333333333333,8.0,1755191374602.0,1755191379602.0,40,0
1755191389341.0,7.67,7.93,8.0,1755191384604.0,1755191389604.0,40,0
1755191391281.6667,7.669999999999999,7.3999999999999995,8.0,1755191389605.0,1755191394605.0,40,0
1755191396645.9412,5.339117647058822,4.795588235294118,8.0,1755191394606.0,1755191399606.0,40,0
1755191399885.0,3.93,1.53,8.0,1755191399607.0,1755191404607.0,40,1
1755191399885.0,3.93,1.53,8.0,1755191399607.0,1755191404607.0,40,1
1755191414017.0,4.065,1.53,8.0,1755191409609.0,1755191414609.0,40,1
