time,valence,arousal,videoID,start_time,end_time,P_id,probe
1755192094831.0,5.0,5.0,3.0,1755192094831.0,1755192099831.0,40,0
1755192102123.8235,4.764705882352941,2.8352941176470585,3.0,1755192099832.0,1755192104832.0,40,1
1755192105917.0,3.67,1.53,3.0,1755192104833.0,1755192109833.0,40,1
1755192113642.923,5.4715384615384615,1.5923076923076922,3.0,1755192109834.0,1755192114834.0,40,1
1755192117337.7273,6.7690909090909095,2.139090909090909,3.0,1755192114835.0,1755192119835.0,40,0
1755192121974.1,3.7999999999999994,2.0665000000000004,3.0,1755192119836.0,1755192124836.0,40,1
1755192125875.0,2.07,2.33,3.0,1755192124837.0,1755192129837.0,40,1
1755192125875.0,2.07,2.33,3.0,1755192124837.0,1755192129837.0,40,1
1755192125875.0,2.07,2.33,3.0,1755192124837.0,1755192129837.0,40,1
1755192125875.0,2.07,2.33,3.0,1755192124837.0,1755192129837.0,40,1
1755192146464.0,2.76625,1.8312500000000003,3.0,1755192144841.0,1755192149841.0,40,1
1755192150315.0,3.4,1.8,3.0,1755192149842.0,1755192154842.0,40,1
1755192150315.0,3.4,1.8,3.0,1755192149842.0,1755192154842.0,40,1
1755192150315.0,3.4,1.8,3.0,1755192149842.0,1755192154842.0,40,1
1755192150315.0,3.4,1.8,3.0,1755192149842.0,1755192154842.0,40,1
1755192150315.0,3.4,1.8,3.0,1755192149842.0,1755192154842.0,40,1
1755192150315.0,3.4,1.8,3.0,1755192149842.0,1755192154842.0,40,1
1755192150315.0,3.4,1.8,3.0,1755192149842.0,1755192154842.0,40,1
1755192185264.0,3.67,1.665,3.0,1755192184849.0,1755192189849.0,40,1
1755192185264.0,3.67,1.665,3.0,1755192184849.0,1755192189849.0,40,1
1755192185264.0,3.67,1.665,3.0,1755192184849.0,1755192189849.0,40,1
1755192185264.0,3.67,1.665,3.0,1755192184849.0,1755192189849.0,40,1
1755192185264.0,3.67,1.665,3.0,1755192184849.0,1755192189849.0,40,1
