time,valence,arousal,videoID,start_time,end_time,P_id,probe
1755159697609.25,5.3325000000000005,5.0675,1.0,1755159695050.0,1755159700050.0,34,0
1755159700163.0,5.53,5.53,1.0,1755159700051.0,1755159705051.0,34,0
1755159706511.0,5.8,5.4,1.0,1755159705052.0,1755159710052.0,34,0
1755159711731.0,5.8,5.53,1.0,1755159710053.0,1755159715053.0,34,0
1755159711731.0,5.8,5.53,1.0,1755159710053.0,1755159715053.0,34,0
1755159711731.0,5.8,5.53,1.0,1755159710053.0,1755159715053.0,34,0
1755159729556.0,5.8,5.27,1.0,1755159725056.0,1755159730056.0,34,0
1755159731190.25,5.4,5.0,1.0,1755159730057.0,1755159735057.0,34,0
1755159738252.25,5.2,4.534999999999999,1.0,1755159735058.0,1755159740058.0,34,0
1755159742818.0,5.8,4.4675,1.0,1755159740059.0,1755159745059.0,34,0
1755159747103.6,5.8,5.214,1.0,1755159745060.0,1755159750060.0,34,0
1755159751430.75,5.8,5.6675,1.0,1755159750061.0,1755159755061.0,34,0
1755159758565.0,6.07,6.07,1.0,1755159755062.0,1755159760062.0,34,0
1755159758565.0,6.07,6.07,1.0,1755159755062.0,1755159760062.0,34,0
1755159758565.0,6.07,6.07,1.0,1755159755062.0,1755159760062.0,34,0
1755159773227.25,6.6,6.07,1.0,1755159770065.0,1755159775065.0,34,0
1755159776938.3333,6.330000000000001,5.800000000000001,1.0,1755159775066.0,1755159780066.0,34,0
1755159783165.2856,5.761428571428572,5.038571428571428,1.0,1755159780067.0,1755159785067.0,34,0
1755159787826.0,4.732,4.784000000000001,1.0,1755159785068.0,1755159790068.0,34,1
1755159790838.0,4.47,4.47,1.0,1755159790069.0,1755159795069.0,34,1
1755159797687.5,5.1325,4.47,1.0,1755159795070.0,1755159800070.0,34,0
1755159797687.5,5.1325,4.47,1.0,1755159795070.0,1755159800070.0,34,0
1755159807190.0,5.8,4.47,1.0,1755159805072.0,1755159810072.0,34,0
1755159814312.0,5.266666666666667,4.47,1.0,1755159810073.0,1755159815073.0,34,0
1755159815943.75,4.3325,4.47,1.0,1755159815074.0,1755159820074.0,34,1
1755159815943.75,4.3325,4.47,1.0,1755159815074.0,1755159820074.0,34,1
1755159828308.5,4.999999999999999,4.602499999999999,1.0,1755159825076.0,1755159830076.0,34,1
1755159833248.25,5.7325,5.2,1.0,1755159830077.0,1755159835077.0,34,0
1755159836873.375,4.60125,4.73375,1.0,1755159835078.0,1755159840078.0,34,1
1755159843713.0,4.466666666666667,3.93,1.0,1755159840079.0,1755159845079.0,34,1
1755159847225.4666,5.746666666666665,5.0520000000000005,1.0,1755159845080.0,1755159850080.0,34,0
1755159853174.8333,6.198333333333333,5.535,1.0,1755159850081.0,1755159855081.0,34,0
1755159857837.2,5.241,5.159999999999999,1.0,1755159855082.0,1755159860082.0,34,0
1755159862156.0,5.906000000000001,5.962000000000001,1.0,1755159860083.0,1755159865083.0,34,0
1755159865727.0,6.33,6.33,1.0,1755159865084.0,1755159870084.0,34,0
