time,valence,arousal,videoID,start_time,end_time,P_id,probe
1753960105904.0,5.0,5.0,4.0,1753960105904.0,1753960110904.0,9,0
1753960105904.0,5.0,5.0,4.0,1753960105904.0,1753960110904.0,9,0
1753960117709.5,5.933333333333334,5.0,4.0,1753960115906.0,1753960120906.0,9,0
1753960124738.7144,6.869999999999999,4.2,4.0,1753960120907.0,1753960125907.0,9,0
1753960124738.7144,6.869999999999999,4.2,4.0,1753960120907.0,1753960125907.0,9,0
1753960124738.7144,6.869999999999999,4.2,4.0,1753960120907.0,1753960125907.0,9,0
1753960124738.7144,6.869999999999999,4.2,4.0,1753960120907.0,1753960125907.0,9,0
1753960144969.0,7.13,3.535,4.0,1753960140911.0,1753960145911.0,9,0
1753960149189.0,7.13,4.466,4.0,1753960145912.0,1753960150912.0,9,0
1753960151501.0,7.13,5.4,4.0,1753960150913.0,1753960155913.0,9,0
1753960151501.0,7.13,5.4,4.0,1753960150913.0,1753960155913.0,9,0
1753960164191.8,7.184,6.280000000000001,4.0,1753960160915.0,1753960165915.0,9,0
1753960167394.0,7.4,6.87,4.0,1753960165916.0,1753960170916.0,9,0
1753960167394.0,7.4,6.87,4.0,1753960165916.0,1753960170916.0,9,0
1753960167394.0,7.4,6.87,4.0,1753960165916.0,1753960170916.0,9,0
1753960167394.0,7.4,6.87,4.0,1753960165916.0,1753960170916.0,9,0
1753960167394.0,7.4,6.87,4.0,1753960165916.0,1753960170916.0,9,0
1753960167394.0,7.4,6.87,4.0,1753960165916.0,1753960170916.0,9,0
1753960167394.0,7.4,6.87,4.0,1753960165916.0,1753960170916.0,9,0
1753960167394.0,7.4,6.87,4.0,1753960165916.0,1753960170916.0,9,0
1753960167394.0,7.4,6.87,4.0,1753960165916.0,1753960170916.0,9,0
1753960167394.0,7.4,6.87,4.0,1753960165916.0,1753960170916.0,9,0
1753960219102.3333,7.400000000000001,7.400000000000001,4.0,1753960215926.0,1753960220926.0,9,0
1753960219102.3333,7.400000000000001,7.400000000000001,4.0,1753960215926.0,1753960220926.0,9,0
1753960219102.3333,7.400000000000001,7.400000000000001,4.0,1753960215926.0,1753960220926.0,9,0
1753960219102.3333,7.400000000000001,7.400000000000001,4.0,1753960215926.0,1753960220926.0,9,0
1753960219102.3333,7.400000000000001,7.400000000000001,4.0,1753960215926.0,1753960220926.0,9,0
1753960219102.3333,7.400000000000001,7.400000000000001,4.0,1753960215926.0,1753960220926.0,9,0
1753960250724.0,7.400000000000001,7.133333333333334,4.0,1753960245932.0,1753960250932.0,9,0
1753960252892.2856,6.3999999999999995,3.9982142857142846,4.0,1753960250933.0,1753960255933.0,9,0
1753960258973.6667,3.9333333333333336,2.8699999999999997,4.0,1753960255934.0,1753960260934.0,9,1
1753960262123.4,5.0,2.87,4.0,1753960260935.0,1753960265935.0,9,0
1753960267836.0,5.27,2.87,4.0,1753960265936.0,1753960270936.0,9,0
