time,valence,arousal,videoID,start_time,end_time,P_id,probe
1755166513369.0,5.0,5.0,1.0,1755166513369.0,1755166518369.0,35,1
1755166520890.3572,5.990714285714285,6.010000000000001,1.0,1755166518370.0,1755166523370.0,35,0
1755166524999.0,7.4,7.4,1.0,1755166523371.0,1755166528371.0,35,0
1755166524999.0,7.4,7.4,1.0,1755166523371.0,1755166528371.0,35,0
1755166524999.0,7.4,7.4,1.0,1755166523371.0,1755166528371.0,35,0
1755166524999.0,7.4,7.4,1.0,1755166523371.0,1755166528371.0,35,0
1755166524999.0,7.4,7.4,1.0,1755166523371.0,1755166528371.0,35,0
1755166551776.125,7.93,6.2,1.0,1755166548376.0,1755166553376.0,35,0
1755166555822.0,7.8,5.0,1.0,1755166553377.0,1755166558377.0,35,0
1755166560367.5715,5.799285714285715,5.133571428571428,1.0,1755166558378.0,1755166563378.0,35,0
1755166564696.0,4.466666666666666,6.07,1.0,1755166563379.0,1755166568379.0,35,0
1755166564696.0,4.466666666666666,6.07,1.0,1755166563379.0,1755166568379.0,35,0
1755166575528.5,4.2,5.4,1.0,1755166573381.0,1755166578381.0,35,1
1755166575528.5,4.2,5.4,1.0,1755166573381.0,1755166578381.0,35,1
1755166575528.5,4.2,5.4,1.0,1755166573381.0,1755166578381.0,35,1
1755166575528.5,4.2,5.4,1.0,1755166573381.0,1755166578381.0,35,1
1755166597764.5,4.466666666666667,5.666666666666667,1.0,1755166593385.0,1755166598385.0,35,0
1755166598807.0,4.955,6.776666666666666,1.0,1755166598386.0,1755166603386.0,35,0
1755166598807.0,4.955,6.776666666666666,1.0,1755166598386.0,1755166603386.0,35,0
1755166598807.0,4.955,6.776666666666666,1.0,1755166598386.0,1755166603386.0,35,0
1755166598807.0,4.955,6.776666666666666,1.0,1755166598386.0,1755166603386.0,35,0
1755166622439.0833,6.310833333333334,7.377500000000001,1.0,1755166618390.0,1755166623390.0,35,0
1755166624374.75,6.1675,7.56625,1.0,1755166623391.0,1755166628391.0,35,0
1755166624374.75,6.1675,7.56625,1.0,1755166623391.0,1755166628391.0,35,0
1755166624374.75,6.1675,7.56625,1.0,1755166623391.0,1755166628391.0,35,0
1755166624374.75,6.1675,7.56625,1.0,1755166623391.0,1755166628391.0,35,0
1755166644567.2144,7.7614285714285725,8.655714285714287,1.0,1755166643395.0,1755166648395.0,35,0
1755166644567.2144,7.7614285714285725,8.655714285714287,1.0,1755166643395.0,1755166648395.0,35,0
1755166644567.2144,7.7614285714285725,8.655714285714287,1.0,1755166643395.0,1755166648395.0,35,0
1755166661038.0,8.73,8.2,1.0,1755166658398.0,1755166663398.0,35,0
1755166661038.0,8.73,8.2,1.0,1755166658398.0,1755166663398.0,35,0
1755166661038.0,8.73,8.2,1.0,1755166658398.0,1755166663398.0,35,0
1755166661038.0,8.73,8.2,1.0,1755166658398.0,1755166663398.0,35,0
1755166661038.0,8.73,8.2,1.0,1755166658398.0,1755166663398.0,35,0
1755166661038.0,8.73,8.2,1.0,1755166658398.0,1755166663398.0,35,0
