time,valence,arousal,videoID,start_time,end_time,P_id,probe
1752039377141.0,5.0,5.0,2.0,1752039377141.0,1752039382141.0,2,0
1752039386011.0,4.73,5.0,2.0,1752039382142.0,1752039387142.0,2,0
1752039386011.0,4.73,5.0,2.0,1752039382142.0,1752039387142.0,2,0
1752039392595.0,4.47,5.0,2.0,1752039392144.0,1752039397144.0,2,0
1752039399642.0,4.47,4.73,2.0,1752039397145.0,1752039402145.0,2,1
1752039406460.0,4.47,4.47,2.0,1752039402146.0,1752039407146.0,2,1
1752039411475.0,4.2,4.47,2.0,1752039407147.0,1752039412147.0,2,1
1752039415972.0,3.93,4.47,2.0,1752039412148.0,1752039417148.0,2,1
1752039420484.0,3.93,4.2,2.0,1752039417149.0,1752039422149.0,2,1
1752039420484.0,3.93,4.2,2.0,1752039417149.0,1752039422149.0,2,1
1752039420484.0,3.93,4.2,2.0,1752039417149.0,1752039422149.0,2,1
1752039435309.0,3.67,4.335,2.0,1752039432152.0,1752039437152.0,2,1
1752039439356.0,3.93,4.47,2.0,1752039437153.0,1752039442153.0,2,1
1752039442597.0,4.2,4.47,2.0,1752039442154.0,1752039447154.0,2,1
1752039442597.0,4.2,4.47,2.0,1752039442154.0,1752039447154.0,2,1
1752039442597.0,4.2,4.47,2.0,1752039442154.0,1752039447154.0,2,1
1752039457351.0,4.47,4.47,2.0,1752039457157.0,1752039462157.0,2,1
1752039464653.0,4.065,4.47,2.0,1752039462158.0,1752039467158.0,2,1
1752039471485.0,3.67,4.47,2.0,1752039467159.0,1752039472159.0,2,1
1752039471485.0,3.67,4.47,2.0,1752039467159.0,1752039472159.0,2,1
1752039471485.0,3.67,4.47,2.0,1752039467159.0,1752039472159.0,2,1
1752039482206.0,3.4,4.47,2.0,1752039482162.0,1752039487162.0,2,1
1752039482206.0,3.4,4.47,2.0,1752039482162.0,1752039487162.0,2,1
1752039493848.0,3.13,4.47,2.0,1752039492164.0,1752039497164.0,2,1
1752039500055.0,3.0,4.2,2.0,1752039497165.0,1752039502165.0,2,1
1752039505465.0,3.13,4.2,2.0,1752039502166.0,1752039507166.0,2,1
1752039510670.5,3.4,4.335,2.0,1752039507167.0,1752039512167.0,2,1
1752039515479.6667,3.6666666666666665,4.73,2.0,1752039512168.0,1752039517168.0,2,1
1752039518318.0,4.2,4.73,2.0,1752039517169.0,1752039522169.0,2,1
1752039524274.5,4.335,5.0,2.0,1752039522170.0,1752039527170.0,2,0
1752039529880.0,4.865,5.0,2.0,1752039527171.0,1752039532171.0,2,0
1752039536449.0,5.0,5.27,2.0,1752039532172.0,1752039537172.0,2,0
1752039540526.0,5.27,5.27,2.0,1752039537173.0,1752039542173.0,2,0
1752039540526.0,5.27,5.27,2.0,1752039537173.0,1752039542173.0,2,0
