time,valence,arousal,videoID,start_time,end_time,P_id,probe
1755158875498.0,5.0,5.0,8.0,1755158875498.0,1755158880498.0,34,1
1755158875498.0,5.0,5.0,8.0,1755158875498.0,1755158880498.0,34,1
1755158886676.0,4.865,4.73,8.0,1755158885500.0,1755158890500.0,34,1
1755158886676.0,4.865,4.73,8.0,1755158885500.0,1755158890500.0,34,1
1755158898940.125,4.73,4.93375,8.0,1755158895502.0,1755158900502.0,34,1
1755158901488.5,4.53125,6.79875,8.0,1755158900503.0,1755158905503.0,34,0
1755158901488.5,4.53125,6.79875,8.0,1755158900503.0,1755158905503.0,34,0
1755158914213.5,3.93,6.734999999999999,8.0,1755158910505.0,1755158915505.0,34,0
1755158916809.0,3.93,6.33,8.0,1755158915506.0,1755158920506.0,34,0
1755158922940.4,3.4519999999999995,6.653999999999999,8.0,1755158920507.0,1755158925507.0,34,0
1755158925651.0,3.13,7.13,8.0,1755158925508.0,1755158930508.0,34,0
1755158925651.0,3.13,7.13,8.0,1755158925508.0,1755158930508.0,34,0
1755158925651.0,3.13,7.13,8.0,1755158925508.0,1755158930508.0,34,0
1755158925651.0,3.13,7.13,8.0,1755158925508.0,1755158930508.0,34,0
1755158925651.0,3.13,7.13,8.0,1755158925508.0,1755158930508.0,34,0
1755158953282.3333,2.8666666666666667,7.400000000000001,8.0,1755158950513.0,1755158955513.0,34,0
1755158958883.0,2.33,7.4,8.0,1755158955514.0,1755158960514.0,34,0
1755158958883.0,2.33,7.4,8.0,1755158955514.0,1755158960514.0,34,0
1755158958883.0,2.33,7.4,8.0,1755158955514.0,1755158960514.0,34,0
1755158958883.0,2.33,7.4,8.0,1755158955514.0,1755158960514.0,34,0
1755158979995.0,2.33,7.67,8.0,1755158975518.0,1755158980518.0,34,0
1755158982007.6667,2.33,8.200000000000001,8.0,1755158980519.0,1755158985519.0,34,0
1755158986774.5,2.33,8.065,8.0,1755158985520.0,1755158990520.0,34,0
1755158992727.8,2.0660000000000003,8.468,8.0,1755158990521.0,1755158995521.0,34,0
1755158992727.8,2.0660000000000003,8.468,8.0,1755158990521.0,1755158995521.0,34,0
1755158992727.8,2.0660000000000003,8.468,8.0,1755158990521.0,1755158995521.0,34,0
1755159005587.0,1.8,8.47,8.0,1755159005524.0,1755159010524.0,34,0
1755159005587.0,1.8,8.47,8.0,1755159005524.0,1755159010524.0,34,0
1755159005587.0,1.8,8.47,8.0,1755159005524.0,1755159010524.0,34,0
